"","size","year"
"8341",1426,91
"8342",1428,91
"8343",1434,91
"8344",1437,91
"8345",1447,91
"8346",1449,91
"8347",1452,91
"8348",1453,91
"8349",1455,91
"8350",1470,91
"8351",1478,91
"8352",1486,91
"8353",1491,91
"8354",1500,91
"8355",1500,91
"8356",1507,91
"8357",1512,91
"8358",1514,91
"8359",1518,91
"8360",1520,91
"8361",1529,91
"8362",1533,91
"8363",1537,91
"8364",1538,91
"8365",1538,91
"8366",1545,91
"8367",1546,91
"8368",1552,91
"8369",1559,91
"8370",1561,91
"8371",1570,91
"8372",1577,91
"8373",1581,91
"8374",1590,91
"8375",1593,91
"8376",1596,91
"8377",1601,91
"8378",1601,91
"8379",1602,91
"8380",1616,91
"8381",1642,91
"8382",1642,91
"8383",1664,91
"8384",1678,91
"8385",1688,91
"8386",1688,91
"8387",1690,91
"8388",1692,91
"8389",1698,91
"8390",1703,91
"8391",1709,91
"8392",1721,91
"8393",1722,91
"8394",1729,91
"8395",1738,91
"8396",1757,91
"8397",1763,91
"8398",1770,91
"8399",1772,91
"8400",1775,91
"8401",1777,91
"8402",1800,91
"8403",1810,91
"8404",1815,91
"8405",1850,91
"8406",1863,91
"8407",1874,91
"8408",1899,91
"8409",1900,91
"8410",1907,91
"8411",1915,91
"8412",1918,91
"8413",1928,91
"8414",1930,91
"8415",1933,91
"8416",1942,91
"8417",1957,91
"8418",1963,91
"8419",1966,91
"8420",1976,91
"8421",1977,91
"8422",1981,91
"8423",1984,91
"8424",1991,91
"8425",2000,91
"8426",2000,91
"8427",2010,91
"8428",2010,91
"8429",2014,91
"8430",2014,91
"8431",2039,91
"8432",2045,91
"8433",2049,91
"8434",2053,91
"8435",2058,91
"8436",2072,91
"8437",2075,91
"8438",2079,91
"8439",2085,91
"8440",2100,91
"8441",2100,91
"8442",2106,91
"8443",2129,91
"8444",2129,91
"8445",2131,91
"8446",2132,91
"8447",2134,91
"8448",2135,91
"8449",2146,91
"8450",2148,91
"8451",2187,91
"8452",2189,91
"8453",2199,91
"8454",2200,91
"8455",2200,91
"8456",2223,91
"8457",2238,91
"8458",2240,91
"8459",2249,91
"8460",2252,91
"8461",2258,91
"8462",2267,91
"8463",2272,91
"8464",2284,91
"8465",2305,91
"8466",2321,91
"8467",2323,91
"8468",2367,91
"8469",2369,91
"8470",2374,91
"8471",2378,91
"8472",2393,91
"8473",2450,91
"8474",2458,91
"8475",2460,91
"8476",2480,91
"8477",2494,91
"8478",2500,91
"8479",2500,91
"8480",2505,91
"8481",2514,91
"8482",2524,91
"8483",2526,91
"8484",2566,91
"8485",2569,91
"8486",2570,91
"8487",2576,91
"8488",2579,91
"8489",2581,91
"8490",2600,91
"8491",2624,91
"8492",2641,91
"8493",2642,91
"8494",2646,91
"8495",2695,91
"8496",2815,91
"8497",2816,91
"8498",2817,91
"8499",2947,91
"8500",2967,91
"8501",3033,91
"8502",3045,91
"8503",3053,91
"8504",3112,91
"8505",3223,91
"8506",3284,91
"8507",3349,91
"8508",3430,91
"8509",3446,91
"8510",3456,91
"8511",3465,91
"8512",3482,91
"8513",3517,91
"8514",3581,91
"8515",3723,91
"8516",3758,91
"8517",3851,91
"8518",3858,91
"8519",3935,91
"8520",3980,91
"8521",4065,91
"8522",4108,91
"8523",4135,91
"8524",4166,91
"8525",4184,91
"8526",4245,91
"8527",4333,91
"8528",4335,91
"8529",4355,91
"8530",4395,91
"8531",4604,91
"8532",4630,91
"8533",4673,91
"8534",4739,91
"8535",4781,91
"8536",4811,91
"8537",5150,91
"8538",5151,91
"8539",5333,91
"8540",5360,91
"8541",5501,91
"8542",5515,91
"8543",5670,91
"8544",6008,91
"8545",6120,91
"8546",7190,91
"8547",7195,91
"8548",7398,91
"8549",8000,91
"8550",8041,91
"8551",8154,91
"8552",8247,91
"8553",8506,91
"8554",8532,91
"8555",9194,91
"8556",9384,91
"8557",10158,91
"8558",10505,91
"8559",11570,91
"8560",13827,91
"8561",14595,91
"8562",15000,91
"8563",15092,91
"8564",17010,91
"8565",35086,91
"8566",49692,91
"8567",500,92
"8568",500,92
"8569",500,92
"8570",500,92
"8571",500,92
"8572",500,92
"8573",500,92
"8574",500,92
"8575",500,92
"8576",500,92
"8577",501,92
"8578",501,92
"8579",502,92
"8580",503,92
"8581",505,92
"8582",505,92
"8583",506,92
"8584",507,92
"8585",508,92
"8586",510,92
"8587",512,92
"8588",515,92
"8589",520,92
"8590",522,92
"8591",523,92
"8592",524,92
"8593",526,92
"8594",530,92
"8595",530,92
"8596",535,92
"8597",536,92
"8598",536,92
"8599",536,92
"8600",537,92
"8601",539,92
"8602",539,92
"8603",541,92
"8604",543,92
"8605",545,92
"8606",545,92
"8607",549,92
"8608",550,92
"8609",550,92
"8610",550,92
"8611",550,92
"8612",551,92
"8613",552,92
"8614",553,92
"8615",555,92
"8616",557,92
"8617",560,92
"8618",562,92
"8619",563,92
"8620",565,92
"8621",567,92
"8622",570,92
"8623",576,92
"8624",576,92
"8625",577,92
"8626",578,92
"8627",579,92
"8628",582,92
"8629",586,92
"8630",586,92
"8631",587,92
"8632",588,92
"8633",588,92
"8634",592,92
"8635",592,92
"8636",594,92
"8637",595,92
"8638",595,92
"8639",599,92
"8640",599,92
"8641",600,92
"8642",600,92
"8643",600,92
"8644",600,92
"8645",600,92
"8646",604,92
"8647",607,92
"8648",610,92
"8649",610,92
"8650",617,92
"8651",620,92
"8652",621,92
"8653",625,92
"8654",626,92
"8655",626,92
"8656",628,92
"8657",629,92
"8658",633,92
"8659",634,92
"8660",634,92
"8661",636,92
"8662",638,92
"8663",639,92
"8664",639,92
"8665",642,92
"8666",643,92
"8667",644,92
"8668",644,92
"8669",645,92
"8670",650,92
"8671",650,92
"8672",651,92
"8673",653,92
"8674",656,92
"8675",657,92
"8676",657,92
"8677",658,92
"8678",658,92
"8679",660,92
"8680",661,92
"8681",661,92
"8682",663,92
"8683",665,92
"8684",670,92
"8685",672,92
"8686",672,92
"8687",673,92
"8688",675,92
"8689",683,92
"8690",687,92
"8691",688,92
"8692",692,92
"8693",693,92
"8694",694,92
"8695",695,92
"8696",700,92
"8697",700,92
"8698",700,92
"8699",700,92
"8700",700,92
"8701",700,92
"8702",700,92
"8703",700,92
"8704",701,92
"8705",705,92
"8706",708,92
"8707",710,92
"8708",711,92
"8709",712,92
"8710",715,92
"8711",716,92
"8712",723,92
"8713",723,92
"8714",724,92
"8715",724,92
"8716",725,92
"8717",726,92
"8718",730,92
"8719",733,92
"8720",734,92
"8721",735,92
"8722",738,92
"8723",739,92
"8724",740,92
"8725",744,92
"8726",749,92
"8727",750,92
"8728",750,92
"8729",750,92
"8730",750,92
"8731",750,92
"8732",751,92
"8733",757,92
"8734",757,92
"8735",761,92
"8736",770,92
"8737",770,92
"8738",775,92
"8739",777,92
"8740",779,92
"8741",780,92
"8742",782,92
"8743",783,92
"8744",790,92
"8745",797,92
"8746",800,92
"8747",800,92
"8748",800,92
"8749",800,92
"8750",800,92
"8751",801,92
"8752",805,92
"8753",806,92
"8754",808,92
"8755",808,92
"8756",809,92
"8757",815,92
"8758",817,92
"8759",818,92
"8760",820,92
"8761",821,92
"8762",821,92
"8763",827,92
"8764",827,92
"8765",830,92
"8766",834,92
"8767",837,92
"8768",838,92
"8769",840,92
"8770",842,92
"8771",850,92
"8772",850,92
"8773",850,92
"8774",850,92
"8775",852,92
"8776",853,92
"8777",856,92
"8778",859,92
"8779",860,92
"8780",860,92
"8781",862,92
"8782",864,92
"8783",866,92
"8784",868,92
"8785",869,92
"8786",871,92
"8787",875,92
"8788",878,92
"8789",883,92
"8790",883,92
"8791",890,92
"8792",892,92
"8793",900,92
"8794",900,92
"8795",900,92
"8796",902,92
"8797",905,92
"8798",905,92
"8799",905,92
"8800",907,92
"8801",908,92
"8802",909,92
"8803",909,92
"8804",911,92
"8805",912,92
"8806",914,92
"8807",915,92
"8808",916,92
"8809",917,92
"8810",918,92
"8811",920,92
"8812",925,92
"8813",929,92
"8814",930,92
"8815",930,92
"8816",930,92
"8817",933,92
"8818",933,92
"8819",943,92
"8820",943,92
"8821",945,92
"8822",949,92
"8823",949,92
"8824",949,92
"8825",950,92
"8826",955,92
"8827",956,92
"8828",957,92
"8829",958,92
"8830",960,92
"8831",964,92
"8832",968,92
"8833",969,92
"8834",970,92
"8835",970,92
"8836",975,92
"8837",980,92
"8838",980,92
"8839",980,92
"8840",988,92
"8841",989,92
"8842",991,92
"8843",991,92
"8844",993,92
"8845",994,92
"8846",997,92
"8847",1000,92
"8848",1000,92
"8849",1000,92
"8850",1000,92
"8851",1000,92
"8852",1000,92
"8853",1000,92
"8854",1000,92
"8855",1006,92
"8856",1012,92
"8857",1013,92
"8858",1014,92
"8859",1015,92
"8860",1018,92
"8861",1020,92
"8862",1020,92
"8863",1023,92
"8864",1026,92
"8865",1028,92
"8866",1029,92
"8867",1033,92
"8868",1038,92
"8869",1039,92
"8870",1048,92
"8871",1050,92
"8872",1055,92
"8873",1056,92
"8874",1060,92
"8875",1060,92
"8876",1061,92
"8877",1071,92
"8878",1072,92
"8879",1088,92
"8880",1089,92
"8881",1090,92
"8882",1092,92
"8883",1100,92
"8884",1102,92
"8885",1106,92
"8886",1110,92
"8887",1111,92
"8888",1116,92
"8889",1118,92
"8890",1118,92
"8891",1121,92
"8892",1125,92
"8893",1128,92
"8894",1132,92
"8895",1138,92
"8896",1139,92
"8897",1145,92
"8898",1158,92
"8899",1159,92
"8900",1166,92
"8901",1168,92
"8902",1181,92
"8903",1182,92
"8904",1185,92
"8905",1192,92
"8906",1200,92
"8907",1200,92
"8908",1200,92
"8909",1202,92
"8910",1217,92
"8911",1218,92
"8912",1224,92
"8913",1225,92
"8914",1228,92
"8915",1237,92
"8916",1238,92
"8917",1240,92
"8918",1245,92
"8919",1247,92
"8920",1250,92
"8921",1254,92
"8922",1254,92
"8923",1276,92
"8924",1281,92
"8925",1285,92
"8926",1286,92
"8927",1286,92
"8928",1292,92
"8929",1294,92
"8930",1300,92
"8931",1300,92
"8932",1303,92
"8933",1310,92
"8934",1310,92
"8935",1314,92
"8936",1325,92
"8937",1335,92
"8938",1350,92
"8939",1350,92
"8940",1359,92
"8941",1372,92
"8942",1376,92
"8943",1379,92
"8944",1384,92
"8945",1386,92
"8946",1387,92
"8947",1390,92
"8948",1400,92
"8949",1400,92
"8950",1400,92
"8951",1405,92
"8952",1408,92
"8953",1411,92
"8954",1413,92
"8955",1427,92
"8956",1441,92
"8957",1444,92
"8958",1445,92
"8959",1447,92
"8960",1457,92
"8961",1457,92
"8962",1460,92
"8963",1468,92
"8964",1471,92
"8965",1472,92
"8966",1486,92
"8967",1498,92
"8968",1500,92
"8969",1500,92
"8970",1500,92
"8971",1500,92
"8972",1500,92
"8973",1502,92
"8974",1510,92
"8975",1516,92
"8976",1525,92
"8977",1527,92
"8978",1528,92
"8979",1528,92
"8980",1530,92
"8981",1536,92
"8982",1541,92
"8983",1544,92
"8984",1545,92
"8985",1557,92
"8986",1562,92
"8987",1579,92
"8988",1595,92
"8989",1596,92
"8990",1596,92
"8991",1598,92
"8992",1600,92
"8993",1607,92
"8994",1610,92
"8995",1618,92
"8996",1625,92
"8997",1649,92
"8998",1664,92
"8999",1669,92
"9000",1672,92
"9001",1673,92
"9002",1675,92
"9003",1688,92
"9004",1716,92
"9005",1716,92
"9006",1724,92
"9007",1726,92
"9008",1740,92
"9009",1750,92
"9010",1750,92
"9011",1752,92
"9012",1775,92
"9013",1790,92
"9014",1794,92
"9015",1799,92
"9016",1802,92
"9017",1811,92
"9018",1820,92
"9019",1823,92
"9020",1823,92
"9021",1831,92
"9022",1835,92
"9023",1839,92
"9024",1863,92
"9025",1864,92
"9026",1872,92
"9027",1878,92
"9028",1879,92
"9029",1880,92
"9030",1882,92
"9031",1889,92
"9032",1911,92
"9033",1924,92
"9034",1927,92
"9035",1945,92
"9036",1953,92
"9037",1978,92
"9038",1986,92
"9039",1991,92
"9040",2000,92
"9041",2001,92
"9042",2007,92
"9043",2017,92
"9044",2027,92
"9045",2034,92
"9046",2051,92
"9047",2058,92
"9048",2064,92
"9049",2080,92
"9050",2083,92
"9051",2093,92
"9052",2128,92
"9053",2176,92
"9054",2195,92
"9055",2200,92
"9056",2201,92
"9057",2208,92
"9058",2210,92
"9059",2212,92
"9060",2245,92
"9061",2250,92
"9062",2250,92
"9063",2252,92
"9064",2264,92
"9065",2279,92
"9066",2279,92
"9067",2299,92
"9068",2307,92
"9069",2315,92
"9070",2348,92
"9071",2353,92
"9072",2359,92
"9073",2362,92
"9074",2393,92
"9075",2396,92
"9076",2412,92
"9077",2415,92
"9078",2460,92
"9079",2482,92
"9080",2511,92
"9081",2515,92
"9082",2525,92
"9083",2530,92
"9084",2598,92
"9085",2625,92
"9086",2638,92
"9087",2640,92
"9088",2651,92
"9089",2672,92
"9090",2676,92
"9091",2700,92
"9092",2715,92
"9093",2717,92
"9094",2727,92
"9095",2736,92
"9096",2741,92
"9097",2783,92
"9098",2806,92
"9099",2870,92
"9100",2891,92
"9101",2921,92
"9102",3002,92
"9103",3011,92
"9104",3024,92
"9105",3034,92
"9106",3045,92
"9107",3050,92
"9108",3064,92
"9109",3069,92
"9110",3079,92
"9111",3112,92
"9112",3152,92
"9113",3237,92
"9114",3325,92
"9115",3350,92
"9116",3368,92
"9117",3410,92
"9118",3511,92
"9119",3545,92
"9120",3550,92
"9121",3582,92
"9122",3636,92
"9123",3683,92
"9124",3700,92
"9125",3814,92
"9126",4025,92
"9127",4042,92
"9128",4157,92
"9129",4198,92
"9130",4202,92
"9131",4291,92
"9132",4291,92
"9133",4361,92
"9134",4405,92
"9135",4590,92
"9136",4669,92
"9137",4757,92
"9138",4800,92
"9139",4830,92
"9140",4863,92
"9141",5105,92
"9142",5163,92
"9143",5185,92
"9144",5214,92
"9145",5287,92
"9146",5600,92
"9147",5616,92
"9148",5769,92
"9149",5776,92
"9150",5928,92
"9151",6595,92
"9152",6696,92
"9153",6812,92
"9154",7141,92
"9155",7152,92
"9156",7348,92
"9157",7586,92
"9158",7725,92
"9159",7827,92
"9160",7924,92
"9161",8820,92
"9162",8900,92
"9163",8920,92
"9164",9159,92
"9165",9248,92
"9166",10249,92
"9167",10396,92
"9168",10957,92
"9169",11292,92
"9170",11399,92
"9171",12382,92
"9172",12774,92
"9173",13000,92
"9174",15000,92
"9175",15298,92
"9176",22669,92
"9177",27373,92
"9178",35246,92
"9179",44701,92
"9180",49753,92
"9181",102438,92
